timestamp,tweet_text,Location
2019-03-16 11:21:25+00:00,"b'#ConnectWithInvestigators: Dr. Vaishal Vora is a renowned #psychiatrist working in Ahmedabad, India. keen interest in #clinicalresearch &amp; worked on several #clinicaltrials in #schizophrenia, #bipolardisorder &amp; #depression. Connect with him on Credevo https://t.co/j4MG5N6zjx'",Singapore
2019-03-15 17:17:34+00:00,b'3/4 #coachingintheclassroom  I have seen and have worked with every kind of disability under the sun. Everything from the child that is battling Schizophrenia who routinely sees and hears things that are not there to the Autistic student who periodically #writerslife #coaching https://t.co/SxV1cKas3a',"The Woodlands, TX"
2019-04-23 12:42:59+00:00,"b'USA, good luck, you are all going to get schizophrenia. Have a good taste.'",Singapore
2020-03-26 07:24:01+00:00,"b'@simarjeet_sodhi This is a very complicated case, I see not one but half a dozen disorders!  Anxiety &amp; Panic  Bipolar  Depression Eating Disorder Schizophrenia Substance Abuse &amp; Addiction  Simply incurable.  Case file closed. \xf0\x9f\xa4\xa8'",India | Europe | Singapore
2020-03-14 22:43:04+00:00,"b""@AshlyeKyle Sounds like she thinks schizophrenia is the same as having multiple personalities. She's an idiot.""","North Region, Singapore"
2020-03-09 17:30:36+00:00,"b'oh my god guys this is effing hilarious  because of my (officially LEGITLY mind you) diagnosed schizophrenia mind state - ness,  LOOK at how WILD my playlists on Youtube are.'",Singapore
2020-04-27 03:43:48+00:00,"b'@vbanno35 Van Gogh\xe2\x80\x99s case is a sad one; over the years he suffered from epilepsy, bipolar disorder, schizophrenia &amp; alcohol poisoning. He had to end his life as things went beyond where he had no control. Poverty is yet another synonym for Vangogh. Tragedy!!'",India | Europe | Singapore
2020-04-26 18:49:45+00:00,"b'While I do not condone any of her actions like being horrible towards to everyone, Azula is indeed a tragic character mentally abused to the point of schizophrenia by an unloving war tyrant of a father.'",Singapore
2020-04-26 08:51:39+00:00,"b'@WULFTHEGEMINI Noooo a lot of cases where these events trigger certain mental illnesses that only affect them once they\xe2\x80\x99re adults yo, intense fears especially invoked by a trusted family member could potentially fuck someone up, eg people who unknowingly end up having schizophrenia, DID etc'",Singapore
2020-04-22 22:17:13+00:00,b'@btrzkji @gmanews Wag mong ijustify ung gnawa nung napatay na pulis. Ilang beses na sya. pinapadapa ng mga pulis pero ayaw nya. Kung may schizophrenia the more na dangerous sya with his gun and wala dapat sa labas ng bahay. Kung ako man ung pulis i will not risk my life.\xf0\x9f\x94\xab\xf0\x9f\x94\xab\xe2\x98\xba\xef\xb8\x8f https://t.co/30PgOqsGZ1',Singapore
2020-04-18 17:49:20+00:00,"b'At work people says I\xe2\x80\x99m so happy, being crazy and so nice to my pts but I myself am diagnosed with schizophrenia and bipolar. What an irony'","Central Region, Singapore"
2020-04-17 15:47:33+00:00,"b""How are y'all with #depression, #anxiety &amp; #schizophrenia diagnosis? #Mentalhealth is important.  Is #quarantine &amp; #SocialDistancing stressful for u? Check out @NAMICommunicate in USA for the latest. Are y'all able to pick up ur medications? My prescriptions filled still (Asia)""",Singapore
2020-04-17 06:22:36+00:00,b'@NathanRichHGDW Schizophrenia syndrome!',Singapore
2020-04-16 20:56:31+00:00,b'schizophrenia',Singapore
2020-04-16 06:54:51+00:00,"b'How are you all doing, who have diagnosis of depression, schizophrenia and anxiety? I use writing as something cathartic for myself, snippets here and there. I have some private slow WIP work in progress, soon to show up. #Mentalhealth #amwriting #WritingCommunity #wicca'",Singapore
2020-04-14 09:30:06+00:00,b'HR Guide to Workplace Paranoid Schizophrenia. Read here: https://t.co/nhCthC6p7H  #HRTips #HumanResource #HumanCapital #Schizophrenia #Workplace #Delusion #Hallucination',Singapore
2020-04-13 10:56:02+00:00,"b'I shall call it schizophrenia (my own definition) they only hear the voice in their head, and respond only to the voice in their head. not to anyone else logic or reason. \xf0\x9f\x99\x84'","North Region, Singapore"
2020-05-29 20:30:20+00:00,"b'\xe2\x80\x9cDuring this time of #pandemic #quarantine, especially, check-in with one another. There are so many who are hurting and not doing well. There\'s more than just the virus that is deadly"": https://t.co/xkCHbsSlg1 @klclark525 #MentalHealthMatters #Bipolar #schizophrenia'",Singapore
2020-05-27 10:06:30+00:00,b'Recovering from schizophrenia: She once thought she had superpowers to talk to the TV set https://t.co/7oE8dfKVyb https://t.co/gzVmcUK9FC',Singapore
2020-05-27 00:02:47+00:00,b'Woman with schizophrenia uses experience to help others https://t.co/QAoBJ3THZo https://t.co/qOoqSigsxN',Singapore
2020-05-25 19:04:20+00:00,"b'The evidentiary list grows! The question is: under which category in the DSM\xe2\x80\x99s diagnoses\xe2\x80\x94 schizo-affective? Paranoid schizophrenia? Add, of course , Malignant Narcissism ! 24th Amendment, anyone? https://t.co/DK0D8Iy3yO'","Newton, MA"
2020-05-23 07:42:07+00:00,"b'@iff4h i am listening to it cause of you!! maybe her daughter ada schizophrenia \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad i learnt abt it in psych, they hear things, such as telling them to kill theirselves. not ruling out the possibility of jinn tho, but it sounds a lot like a violent schizo... \xf0\x9f\x98\xa2'",Singapore
2020-05-19 09:59:59+00:00,b'Researchers discover a deficiency in the brains of people with #schizophrenia that could lead to development of new #drug therapies @ScienceDaily https://t.co/WFsEh5UTNZ',"UK, France, North America, Singapore"
2020-05-19 07:16:47+00:00,b'#MicroMovieReview! Through a Glass Darkly = A harrowing portrayal of a young woman succumbing to her schizophrenia. Harriet Andersson is amazing as Karin. Discuss.',Singapore
2020-05-17 09:13:00+00:00,b'@Professor_Wang_ @chenweihua Pathetic. Hate China but can\xe2\x80\x99t leave. Schizophrenia symptoms.',Singapore
2021-01-29 04:18:31+00:00,b'The court was told Lin has schizophrenia and is receiving treatment. https://t.co/OLD0ZWxTB5',Singapore
2021-01-28 23:35:00+00:00,"b'COVID-19 patients with schizophrenia may be more than twice as likely to die, research suggests.  https://t.co/C3pLU8IeN7'",Singapore
2021-01-26 04:43:24+00:00,b'Gray spaces not so good for your gray matter.   A negative correlation between early-life urbanicity and gray matter. Early-life urban upbringing was associated with increased risk for schizophrenia.   https://t.co/z8uwtgAWXQ',Singapore
2021-02-24 08:20:40+00:00,"b'@sonaliranade @vkjha62 @NewwIndiaa People with schizophrenia hate anyone who breaks their delusion  Also known as Bhakts  Schizophrenia is a serious mental disorder in which people interpret reality abnormally with hallucinations, delusions, and extremely disordered thinking and behavior that impairs common sense'",Singapore
2021-02-23 01:26:41+00:00,"b""Artificial 'brain in a dish' is created that matures 'just like a human brain' and could shed light on conditions such as #Alzheimers and #schizophrenia. Read: https://t.co/blPTd7QAsp #dementia #sancareasia https://t.co/EY9QpHmKnX""",Singapore
2021-02-13 07:01:16+00:00,"b""@netshrink I am a son of a dalit mother who suffered from debilitating schizophrenia. I hv noticed every 4th/5th dalit female suffers fm some form of mental illness. It's a subject that really needs research.""",Miami/Singapore /Mumbai
2021-03-30 06:44:01+00:00,"b""Novartis trial shows no benefits from Pear's schizophrenia app as CEO cites trial irregularities https://t.co/Ktb1mAc23z""",Singapore / Switzerland / USA
2021-03-27 01:39:57+00:00,b'Schizophrenia https://t.co/ryPHRCcCYu',Singapore
2021-03-26 21:39:21+00:00,"b'@chaveago @stacey_rudin Yes &amp; those affected are exhibiting symptoms of schizophrenia.  The air quality outside is 20 times higher than inside, so anyone that is wearing a mask outside is mentally ill,  defined as the inability to process info in a balanced, rational &amp; mature way https://t.co/ybULrp9CP0'",France & Singapore
2021-03-26 16:39:35+00:00,b'The Court of Appeal judgment: deportation of foreign criminal with paranoid schizophrenia. Zane Malik QC appeared for the Secretary of State for the Home Department. Click below to read more and for the full judgment #immigrationlaw @ZaneMalikQC',"London, Manchester, Singapore, Kuala Lumpur"
2021-03-26 07:26:40+00:00,"b'Ever since Freud, it\xe2\x80\x99s been hard to find any emotional or mental disorder that therapists haven\xe2\x80\x99t tried to plant right at the feet of your mom.  Moms do not actually cause schizophrenia. The real story is far more complex. @bobkolker reports:  https://t.co/qdUs0Bt8wR'",Singapore
2021-03-24 05:49:56+00:00,"b'Mental health disorders such as Schizophrenia need professional attention. Along with medication, therapy can help to deal with the disorder effectively. You can reach out to us at  Niti.Gupta@YouTurnConsulting.com today. https://t.co/ZGOyr0gGLo'",Singapore
2021-03-22 05:35:03+00:00,b'Uncle at the corner of Church/Phillip St holding up a sign stating he\xe2\x80\x99s suffering from Schizophrenia + Parkinson\xe2\x80\x99s. My heart. I really cannot when I see old people begging for help.',Singapore
2022-01-30 07:09:35+00:00,"b'\xe2\x80\x9c\xe2\x80\xa6 the schizophrenia over Gandhi: his undoubted power over us, but also an experience that this power was a fetter to our conception of practicality.\xe2\x80\x9d https://t.co/8rMes8Ew0i'",Singapore
2022-01-29 19:25:23+00:00,b'#Solian  (#Amisulpride tablets) is used for the treatment of acute and chronic #schizophrenicdisorders   #Schizophrenia  https://t.co/AUsoWzuNt0 https://t.co/zMWRx8T3V4',Singapore
2022-01-26 23:31:00+00:00,b'#Solian  (#Amisulpride tablets) is used for the treatment of acute and chronic #schizophrenicdisorders   #Schizophrenia  https://t.co/AUsoWzcEeS https://t.co/96nBsqLUZO',Singapore
2022-01-26 18:18:02+00:00,b'#Solian  (#Amisulpride tablets) is used for the treatment of acute and chronic #schizophrenicdisorders   #Schizophrenia https://t.co/OmSRhNK28K',Singapore
2022-01-25 00:37:00+00:00,b'#Solian  (#Amisulpride tablets) is used for the treatment of acute and chronic #schizophrenicdisorders   #Schizophrenia  https://t.co/AUsoWzcEeS https://t.co/IfDE9RMq2s',Singapore
2022-01-24 18:37:11+00:00,b'#Solian  (#Amisulpride tablets) is used for the treatment of acute and chronic #schizophrenicdisorders   #Schizophrenia https://t.co/OmSRhNK28K',Singapore
2022-01-24 00:31:00+00:00,b'#Solian  (#Amisulpride tablets) is used for the treatment of acute and chronic #schizophrenicdisorders   #Schizophrenia  https://t.co/AUsoWzcEeS https://t.co/dRMrobtWYX',Singapore
2022-01-23 18:29:28+00:00,b'#Solian  (#Amisulpride tablets) is used for the treatment of acute and chronic #schizophrenicdisorders   #Schizophrenia https://t.co/OmSRhNK28K',Singapore
2022-02-27 22:42:06+00:00,b'Schizophrenia is no joke. \xf0\x9f\x98\x94 https://t.co/TvtQFBGCC7',Singapore
2022-02-27 20:20:00+00:00,b'#Solian  (#Amisulpride tablets) is used for the treatment of acute and chronic #schizophrenicdisorders   #Schizophrenia  https://t.co/AUsoWzcEeS https://t.co/n3iNyTyncx',Singapore
2022-02-24 08:31:07+00:00,b'Not my aunt reducing Riky\xe2\x80\x99s pain and death to \xe2\x80\x9cungabinaThixo.\xe2\x80\x9d LMAO like they haven\xe2\x80\x99t witnessed their eldest sister (my mother) suffer from major depression and schizophrenia right in front of their eyes and she\xe2\x80\x99s the \xe2\x80\x9choliest\xe2\x80\x9d of them all. \xf0\x9f\xa4\xa1',Queenstown | Port Elizabeth 
2022-02-22 06:27:53+00:00,"b'Reassessment of amphetamine- and phencyclidine-induced locomotor hyperactivity as a model of psychosis-like behavior in rats, paper from Dr. Snezana Kusljic @SKusljic @UniMelb  https://t.co/kIs1b5uD4C #Schizophrenia #depression #Amphetamine #Phencyclidine #Dopamine https://t.co/s5RPZHL63y'",Singapore
2022-02-22 00:55:19+00:00,b'@Shinyhappypdx @PickleMrs @GanniTonya @smashli1228 @mariettad9 @ProjectSarllo @mr_JasonW @BootsChantilly @BluDogAnchorite @MansplainingAb1 @manicz0mbie @MollyBrown28 @melJsaysso @Poopshit__ @beethovengal @carhapoy @DavidFaragalli @Kittie_Svengali @JaneKn0wsBest @RonCole80482262 @AliveandVaxxed @happyheathen01 @ponygirl923 @Mckenzi79691567 @Kuntrella @NorthTexaguy @Peonyttylxox @KStarlight21 @glimmer517 Abortion only adds to injury. My mother also develop schizophrenia because of what happened to her. That caused my reading disorder. You don\xe2\x80\x99t kill a fetus because life is hard.',"The Woodlands, TX"
2022-02-21 04:52:11+00:00,b'@Themyster1ous01 @Georgealreadyno @AnimeSerbia schizophrenia',Singapore
2022-02-18 18:05:00+00:00,b'#Solian  (#Amisulpride tablets) is used for the treatment of acute and chronic #schizophrenicdisorders   #Schizophrenia  https://t.co/AUsoWzcEeS https://t.co/BjF4bSRSWE',Singapore
2022-02-18 03:16:24+00:00,b'@VShojoOfficial @ironmouse @AbroadInJapan Woman with schizophrenia talks to herself',Singapore
2022-02-16 20:15:00+00:00,b'#Solian  (#Amisulpride tablets) is used for the treatment of acute and chronic #schizophrenicdisorders   #Schizophrenia  https://t.co/AUsoWzcEeS https://t.co/ACcXyn2ePl',Singapore
2022-02-16 20:09:00+00:00,b'#Solian  (#Amisulpride tablets) is used for the treatment of acute and chronic #schizophrenicdisorders   #Schizophrenia https://t.co/OmSRhO15aK',Singapore
2022-03-30 04:25:00+00:00,b'@elonmusk Hey. If I upload my brain into a robot would I still have schizophrenia?',Ever Changing
2022-03-25 03:46:20+00:00,b'@NAMIORII Ssssshhhhh. Its ok. Time to take your schizophrenia pills',Singapore
2022-03-22 21:29:33+00:00,"b'One husband, two men: Loving someone with schizophrenia https://t.co/NI5l9L8jCS'",Singapore
2022-03-22 18:21:00+00:00,b'@nichol_five Me when i dont take my schizophrenia pills',Singapore
2022-03-20 18:42:11+00:00,b'#Soltus  (#GenericAmisulpride tablets) is used for the treatment of acute and chronic #schizophrenicdisorders   #Schizophrenia  https://t.co/JLBxsmN8ZS https://t.co/93JFLzBwU3',Singapore
